index,url,price,make,model,variant,reg,previous-owners,mpg,colour,interior-colour,exterior-colour,doors,fuel-type,bodystyle,mileage,engine-size,transmission
5,https://www.namauto.com/cars/7067205-toyota-hilux-2.8-gd-6-rb-raider/,"N$ 454,500 ",Toyota,Hilux,2.8 GD-6 RB RAIDER,NEW,N/A,N/A,White,Black,Glacier White,2,Diesel,Bakkie Single Cab,10 km,2.8 l,Manual
6,https://www.namauto.com/cars/7668056-toyota-hilux-2.8-gd-6-rb-raider/,POA ,Toyota,Hilux,2.8 GD-6 RB RAIDER,NEW,N/A,N/A,White,Black,White,2,Diesel,Bakkie Single Cab,10 km,2.8 l,Manual
7,https://www.namauto.com/cars/9557820-mercedes-benz-c-class-c180-a-t/,"N$ 454,900 ",Mercedes-Benz,C-Class,C180 A/T,CERTIFIEDP,1,N/A,Silver,Black,Silver,4,Petrol,Sedan,"33,000 km",1.6 l,Automatic
8,https://www.namauto.com/cars/9866271-mazda-cx-5-2.2-de-akera-a-t-awd/,"N$ 455,000 ",Mazda,CX-5,2.2DE AKERA A/T AWD,USED,1,N/A,Red,WHITE,RED,5,Diesel,SUV,"60,820 km",2.2 l,Automatic
9,https://www.namauto.com/cars/7010206-nissan-nv350-2.5-d-lwb-wb-hr-p-van/,"N$ 457,997 ",Nissan,NV350,2.5D LWB WB HR P/VAN,NEW,N/A,8.3 KPL,White,Black,White,4,Diesel,Panel Van,N/A,2.5 l,Manual
10,https://www.namauto.com/cars/7007396-toyota-quantum-2.5-d-4-d-lwb-f-c-p-v/,"N$ 459,900 ",Toyota,QUANTUM,2.5 D-4D LWB F/C P/V,NEW,N/A,N/A,White,Black,Ivory White,4,Diesel,Panel Van,20 km,2.5 l,Manual
11,https://www.namauto.com/cars/7007442-toyota-quantum-2.5-d-4-d-lwb-f-c-p-v/,POA ,Toyota,QUANTUM,2.5 D-4D LWB F/C P/V,NEW,N/A,N/A,White,Black,Ivory White,4,Diesel,Panel Van,10 km,2.5 l,Manual
12,https://www.namauto.com/cars/7669095-ford-ranger-2.2-tdci-xl-4-x4-automatic/,"N$ 460,000 ",Ford,Ranger,2.2 TDCi XL 4X4 Automatic,USED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"8,000 km",2.2 l,Automatic
13,https://www.namauto.com/cars/7029249-nissan-x-trail-2.5-acenta-plus-cvt-4x4-7-seat/,"N$ 460,751 ",Nissan,X-Trail,2.5 Acenta Plus CVT 4x4 (7 Seat),NEW,N/A,12.0 KPL,Blue,Black,Blue,5,Petrol,SUV,1 km,2.5 l,Automatic
14,https://www.namauto.com/cars/7067101-toyota-hilux-2.4-gd-6-srx-4-x4-p-u-s-c/,"N$ 464,700 ",Toyota,Hilux,2.4 GD-6 SRX 4X4 P/U S/C,NEW,N/A,N/A,Grey,Black,Graphite Grey,2,Diesel,Bakkie Single Cab,10 km,2.4 l,Manual
15,https://www.namauto.com/cars/9726116-lexus-is-is-350-ex-f-sport/,"N$ 465,000 ",Lexus,IS,IS 350 EX F SPORT,CONSIGNMEN,1,N/A,White,Black,White,4,Petrol,Sedan,"57,200 km",3.5 l,Automatic
16,https://www.namauto.com/cars/9766827-land-rover-discovery-4-3.0-td-sd-v6-hse/,"N$ 465,000 ",Land Rover,Discovery,4 3.0 TD/SD V6 HSE,THOMAS,1,N/A,Green,BEIGE,IPENEMA SAND,5,Diesel,SUV,"92,000 km",3 l,Automatic
17,https://www.namauto.com/cars/10065719-isuzu-kb-300-d-teq-lx-4-x4/,"N$ 465,000 ",Isuzu,KB,300 D-TEQ LX 4X4,JORN,1,N/A,Silver,black,SILVER,4,Diesel,Bakkie Double Cab,"38,000 km",3 l,Manual
18,https://www.namauto.com/cars/10421821-toyota-fortuner-2.8-gd-6-r-b-a-t/,"N$ 465,000 ",Toyota,Fortuner,2.8GD-6 R/B A/T,KOTZE,1,N/A,Silver,Black,SILVER,5,Diesel,SUV,"43,000 km",2.8 l,Automatic
19,https://www.namauto.com/cars/9817160-mercedes-benz-c-class-c180/,"N$ 470,000 ",MERCEDES BENZ,C Class,C180,DEMO,N/A,N/A,White,Black,Polar White,4,Petrol,Sedan,"52,000 km",1.6 l,Automatic
20,https://www.namauto.com/cars/7006725-toyota-quantum-2.5-d-4-d-crewcab-f-c-p-v/,"N$ 472,300 ",Toyota,QUANTUM,2.5 D-4D CREWCAB F/C P/V,NEW,N/A,N/A,White,Black,Ivory White,4,Diesel,panel van - crew cab,10 km,2.5 l,Manual
21,https://www.namauto.com/cars/8864037-mercedes-benz-b-class-b-250-amg/,"N$ 472,900 ",MERCEDES BENZ,B Class,B 250 AMG,CERTIFIEDP,1,N/A,White,Black,White,5,Petrol,MPV,"11,000 km",2 l,Automatic
22,https://www.namauto.com/cars/6985582-honda-civic-executive-4-door/,"N$ 475,000 ",Honda,Civic,Executive 4-Door,NEW,N/A,N/A,Blue,Black,Aegean Blue Metallic,4,Petrol,Sedan,N/A,1.5 l,CVT
23,https://www.namauto.com/cars/7007796-toyota-fortuner-2.7-vvti-2016-438-000-0/,"N$ 477,600 ",Toyota,Fortuner,2.7VVTi 2016 438 000 - 0,NEW,N/A,8.6 KPL,Bronze,Black,Avant-Garde Bronze,5,Petrol,SUV,10 km,2.7 l,Automatic
0,https://www.namauto.com/cars/6995560-honda-cr-v-2.0-elegance-automatic/,"N$ 478,000 ",Honda,CR-V,2.0 Elegance Automatic,NEW,N/A,N/A,White,Black,Pearl White,5,Petrol,SUV,N/A,2 l,Automatic
1,https://www.namauto.com/cars/7029398-nissan-x-trail-1.6-dci-tekna-4x4/,"N$ 479,849 ",Nissan,X-Trail,1.6 Dci Tekna 4x4,NEW,N/A,13.0 KPL,Orange,Black,Orange,5,Diesel,SUV,1 km,1.6 l,Manual
2,https://www.namauto.com/cars/10373936-jeep-wrangler-sahara-3.6-l-v6-2-dr-a-t/,"N$ 479,900 ",Jeep,Wrangler,SAHARA 3.6L V6 2DR A/T,17,1,N/A,Grey,Black,Dark Grey,3,Petrol,SUV,"17,500 km",3.6 l,Automatic
3,https://www.namauto.com/cars/10421624-volkswagen-golf-vii-2.0-tsi-r-dsg/,"N$ 479,900 ",Volkswagen,Golf,VII 2.0 TSI R DSG,16,1,N/A,White,Black,White,5,Petrol,Hatchback,"56,000 km",2 l,Automatic
4,https://www.namauto.com/cars/10428741-mercedes-benz-c-class-c63-amg/,"N$ 479,900 ",MERCEDES BENZ,C Class,C63 AMG,21,3,N/A,Grey,Black/Beige,Grey,4,Petrol,Sedan,"99,200 km",6.2 l,Automatic
5,https://www.namauto.com/cars/8232989-mercedes-benz-c-class-c220d-avantgarde/,"N$ 480,000 ",MERCEDES BENZ,C Class,C220d AVANTGARDE,PREOWNED,1,N/A,Silver,Beige,Iridium Silver,4,Diesel,Sedan,"34,000 km",2.1 l,Automatic
6,https://www.namauto.com/cars/10066382-renault-koleos-2.5-dynamique-cvt-4-x4/,"N$ 481,395 ",Renault,Koleos,2.5 DYNAMIQUE CVT 4X4,NEW,N/A,N/A,White,N/A,white,5,Petrol,SUV,N/A,2.5 l,CVT
7,https://www.namauto.com/cars/7071533-toyota-hilux-2.8-gd-6-rb-raider-p-u-e-cab/,"N$ 482,700 ",Toyota,Hilux,2.8 GD-6 RB RAIDER P/U E/CAB,NEW,N/A,N/A,Red,Black,Arizona Red,2,Diesel,Bakkie King Cab,10 km,2.8 l,Manual
8,https://www.namauto.com/cars/8233658-mercedes-benz-gla-220d-4-matic/,"N$ 485,000 ",MERCEDES BENZ,GLA,220d 4MATIC,PREOWNED,1,N/A,White,Black,White,5,Diesel,SUV,"41,000 km",2.1 l,Automatic
9,https://www.namauto.com/cars/10448562-ford-kuga-1.5-ecoboost-trend/,"N$ 487,000 ",Ford,Kuga,1.5 ECOBOOST TREND,20FDE77156,1,N/A,Grey,BLACK,GREY,5,Petrol,SUV,"1,000 km",1.5 l,Manual
10,https://www.namauto.com/cars/8224591-mercedes-benz-a-class-a-220d/,"N$ 487,900 ",MERCEDES BENZ,A Class,A 220d,PREOWNED,N/A,N/A,Silver,Black,Polar Silver,5,Diesel,Hatchback,"18,500 km",2.1 l,Automatic
11,https://www.namauto.com/cars/8914825-jeep-wrangler-unltd-rubicon-3.6-l-v6/,"N$ 488,000 ",Jeep,Wrangler,UNLTD RUBICON 3.6L V6,101981,1,N/A,Blue,Black,Blue,4,Petrol,SUV,"47,000 km",3.6 l,Automatic
12,https://www.namauto.com/cars/9833136-mini-convertible-cooper/,"N$ 488,900 ",MINI,Convertible,COOPER,NEW,N/A,5.2 KPL,Red,Carbon - Black,Chili - Red,2,Petrol,Cabriolet,20 km,1.5 l,Automatic
13,https://www.namauto.com/cars/8224506-mercedes-benz-a-class-a-200d/,"N$ 489,900 ",MERCEDES BENZ,A Class,A 200d,PREOWNED,1,N/A,White,Black,White,5,Diesel,Hatchback,"19,500 km",2.1 l,Automatic
14,https://www.namauto.com/cars/8232993-mercedes-benz-c-class-c250-bluetec-estate-avantgarde/,"N$ 489,900 ",MERCEDES BENZ,C Class,C250 BLUETEC ESTATE AVANTGARDE,USED,1,N/A,Red,Baige,Hyancith Red,5,Diesel,Station Wagon,"22,500 km",2.1 l,Automatic
15,https://www.namauto.com/cars/10067106-audi-rs-q3-2.5-tfsi-stronic/,"N$ 489,995 ",Audi,RS Q3,2.5 TFSI STRONIC,USED,1,N/A,Orange,Black,Orange,5,Petrol,SUV,"76,617 km",2.5 l,Automatic
16,https://www.namauto.com/cars/7136874-toyota-rav4-2.2-d-4-d-gx-awd/,"N$ 491,100 ",Toyota,RAV4,2.2D-4D GX AWD,NEW,N/A,5.6 KPL,Red,Black,Red,5,Diesel,SUV,10 km,2.2 l,Manual
17,https://www.namauto.com/cars/7029659-nissan-x-trail-2.5-tekna-cvt-4-x4-7-seat/,"N$ 494,150 ",Nissan,X TRAIL,2.5 Tekna CVT 4X4 (7 Seat),NEW,N/A,13.0 KPL,Orange,Black,Orange,5,Petrol,SUV,1 km,1.6 l,Automatic
18,https://www.namauto.com/cars/9733947-toyota-land-cruiser-79-4.5-d-4-d-lx-v8-single-cab/,"N$ 495,000 ",Toyota,Land Cruiser 79,4.5D-4D LX V8 Single Cab,1007019,1,N/A,Silver,Grey,Silver,2,Diesel,Bakkie Single Cab,"91,500 km",4.5 l,Manual
19,https://www.namauto.com/cars/9774769-toyota-hilux-2.4-gd-6-rb-srx-p-u-e-cab/,POA ,Toyota,Hilux,2.4 GD-6 RB SRX P/U E/CAB,1004784,1,N/A,White,Grey,White,2,Diesel,Bakkie King Cab,"53,500 km",2.4 l,Manual
20,https://www.namauto.com/cars/10291872-volkswagen-amarok-3.0-tdi-highline-165k-w-4-mot/,POA ,Volkswagen,Amarok,3.0 TDI Highline 165kW 4MOT,NEW,N/A,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,10 km,3 l,Automatic
21,https://www.namauto.com/cars/10291902-volkswagen-amarok-3.0-tdi-highline-165k-w-4-mot/,POA ,Volkswagen,Amarok,3.0 TDI Highline 165kW 4MOT,NEW,N/A,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,10 km,3 l,Automatic
22,https://www.namauto.com/cars/7007772-toyota-fortuner-2.4-gd-6/,"N$ 496,200 ",Toyota,Fortuner,2.4GD-6,NEW,N/A,N/A,Bronze,Black,Avant-Garde Bronze,5,Diesel,SUV,10 km,2.4 l,Manual
23,https://www.namauto.com/cars/7667356-toyota-fortuner-2.4-gd-6/,"N$ 496,200 ",Toyota,Fortuner,2.4GD-6,NEW,N/A,N/A,White,Brown,White,5,Diesel,SUV,10 km,2.4 l,Manual
0,https://www.namauto.com/cars/7138256-toyota-prius-1.8-5-dr/,POA ,Toyota,Prius,1.8 5DR,NEW,N/A,N/A,Blue,Black,Blue,5,petrol-electric hybrid,Hatchback,10 km,1.8 l,CVT
1,https://www.namauto.com/cars/8382153-mercedes-benz-a-class-a-220d-urban-line/,"N$ 498,900 ",MERCEDES BENZ,A Class,A 220d Urban Line,CERTIFIEDP,1,N/A,Silver,Black,Silver,5,Diesel,Hatchback,"26,000 km",2.1 l,Automatic
2,https://www.namauto.com/cars/10067395-hyundai-tucson-2.0-executive-a-t/,"N$ 499,995 ",Hyundai,Tucson,2.0 EXECUTIVE A/T,USED,1,N/A,Blue,Black,Blue,5,Petrol,SUV,"3,313 km",2 l,Automatic
3,https://www.namauto.com/cars/9784342-toyota-land-cruiser-100-gx-4.5-p/,"N$ 500,000 ",Toyota,Land Cruiser,100 GX 4.5P,USED,1,N/A,White,Grey,White,5,N/A,Station Wagon,"134,300 km",4.5 l,N/A
4,https://www.namauto.com/cars/7006381-toyota-quantum-2.7-10-seat/,"N$ 501,000 ",Toyota,QUANTUM,2.7 10 SEAT,NEW,N/A,N/A,White,Black,Ivory White,4,Petrol,MPV,10 km,2.7 l,Manual
5,https://www.namauto.com/cars/7079461-toyota-hilux-2.4-gd-6-sr-4-x4/,POA ,Toyota,Hilux,2.4 GD-6 SR 4X4,NEW,N/A,N/A,Grey,Black,Graphite Grey Metallic,4,Diesel,Bakkie Double Cab,20 km,2.4 l,Manual
6,https://www.namauto.com/cars/7667325-toyota-hilux-2.4-gd-6-sr-4-x4/,"N$ 503,400 ",Toyota,Hilux,2.4 GD-6 SR 4X4,NEW,N/A,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,10 km,2.4 l,Manual
7,https://www.namauto.com/cars/9708241-audi-a3-sportback-2.0-tfsi-stronic/,"N$ 505,072 ",Audi,A3,SPORTBACK 2.0 TFSI STRONIC,NEW,N/A,N/A,Silver,Black Rock - Grey,Floret - Silver Metallic,5,Petrol,Hatchback,25 km,2 l,Automatic
8,https://www.namauto.com/cars/10417124-volkswagen-tiguan-1.4-tsi-comfortline-dsg-110-kw/,"N$ 507,000 ",Volkswagen,Tiguan,1.4 TSI COMFORTLINE DSG (110KW),NEW,N/A,N/A,Bronze,N/A,N/A,5,Petrol,SUV,15 km,1.4 l,Automatic
9,https://www.namauto.com/cars/9790304-mercedes-benz-gla-250-amg-4-matic/,"N$ 507,900 ",MERCEDES BENZ,GLA,250 AMG 4MATIC,CERTIFIEDP,1,N/A,Grey,Black,Grey,5,Petrol,SUV,"22,000 km",2 l,Automatic
10,https://www.namauto.com/cars/9806709-mercedes-benz-a-class-a-200-be/,"N$ 509,500 ",MERCEDES BENZ,A Class,A 200 BE,NEW,N/A,N/A,Black,Black,Black,5,Petrol,Hatchback,N/A,1.6 l,Automatic
11,https://www.namauto.com/cars/9748117-toyota-hilux-2.8-gd-6-raider-4-x4-p-u-d-c/,"N$ 509,900 ",Toyota,Hilux,2.8 GD-6 RAIDER 4X4 P/U D/C,1007099,1,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,"47,500 km",2.8 l,Manual
12,https://www.namauto.com/cars/9557659-mercedes-benz-c-class-c200-avantgarde/,"N$ 510,000 ",MERCEDES BENZ,C Class,C200 AVANTGARDE,CERTIFIEDP,1,N/A,Grey,Black,Grey,4,Petrol,Sedan,"29,000 km",2 l,Automatic
13,https://www.namauto.com/cars/7006546-toyota-quantum-2.5-d-4-d-10-seat/,POA ,Toyota,QUANTUM,2.5 D-4D 10 SEAT,NEW,N/A,N/A,White,Black,Ivory White,4,Diesel,MPV,N/A,2.5 l,Manual
14,https://www.namauto.com/cars/7007790-toyota-fortuner-2.4-gd-6/,"N$ 515,600 ",Toyota,Fortuner,2.4GD-6,NEW,N/A,8.6 KPL,Bronze,Black,Avant-Garde Bronze,5,Diesel,SUV,10 km,2.4 l,Automatic
15,https://www.namauto.com/cars/8558636-toyota-fortuner-2.8-gd-6-4-x4/,"N$ 518,000 ",Toyota,Fortuner,2.8GD-6 4X4,USED,1,N/A,Silver,BROWN,SILVER ME,5,Diesel,SUV,"52,000 km",2.8 l,Automatic
16,https://www.namauto.com/cars/8955658-bmw-1-series-120i-5-dr-f20/,"N$ 519,300 ",BMW,1 Series,120i 5DR (F20),2284,N/A,5.9 KPL,Blue,Black,Blue,5,Petrol,Hatchback,20 km,1.6 l,Manual
17,https://www.namauto.com/cars/10236138-toyota-prado-vx-4.0-v6-a-t/,"N$ 519,900 ",Toyota,Prado,VX 4.0 V6 A/T,N187380W,1,N/A,White,Black,Glacier White (040),5,Petrol,Station Wagon,"112,000 km",4 l,Automatic
18,https://www.namauto.com/cars/7006552-toyota-quantum-2.7-14-seat/,"N$ 520,000 ",Toyota,QUANTUM,2.7 14 SEAT,NEW,N/A,N/A,White,Black,Ivory White,4,Petrol,MPV,20 km,2.7 l,Manual
19,https://www.namauto.com/cars/7070049-toyota-hilux-2.8-gd-6-raider-4-x4/,"N$ 520,000 ",Toyota,Hilux,2.8 GD-6 RAIDER 4X4,NEW,N/A,N/A,Blue,Black,Cosmic Blue,2,Diesel,Bakkie Single Cab,10 km,2.8 l,Manual
20,https://www.namauto.com/cars/7667487-toyota-quantum-2.7-14-seat/,"N$ 520,000 ",Toyota,QUANTUM,2.7 14 SEAT,NEW,N/A,N/A,White,Multi colour,White,4,Petrol,MPV,10 km,2.7 l,Manual
21,https://www.namauto.com/cars/9465309-audi-a3-1.4-t-fsi-stronic/,"N$ 522,549 ",Audi,A3,1.4T FSI STRONIC,NEW,N/A,N/A,White,Black / Rock - Grey,Glacier - White,4,Petrol,Sedan,50 km,1.4 l,Automatic
22,https://www.namauto.com/cars/7072043-toyota-hilux-2.4-gd-6-srx-4-x4/,POA ,Toyota,Hilux,2.4 GD-6 SRX 4X4,NEW,N/A,N/A,White,Black,Glacier White,4,Diesel,Bakkie Double Cab,20 km,2.4 l,Manual
23,https://www.namauto.com/cars/7667329-toyota-hilux-2.4-gd-6-srx-4-x4/,"N$ 524,200 ",Toyota,Hilux,2.4 GD-6 SRX 4X4,NEW,N/A,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,10 km,2.4 l,Manual
0,https://www.namauto.com/cars/8244680-mercedes-benz-m-class-ml500-be/,"N$ 526,900 ",MERCEDES BENZ,M Class,ML500 BE,PREOWNED,1,N/A,Black,Black,Obsidian Black,5,Petrol,SUV,"103,000 km",4.7 l,Automatic
1,https://www.namauto.com/cars/9465371-bmw-1-series-m140i-5-dr-f20/,"ZAR530,000 ",BMW,1 Series,M140i 5DR (F20),CONSIGNMEN,1,N/A,Blue,Leather Dekota Black,Estoril Blue Metallic,5,Petrol,Hatchback,"71,000 km",3 l,Manual
2,https://www.namauto.com/cars/7312084-nissan-navara-2.3-d-double-cab-4x4-se/,"N$ 531,476 ",Nissan,Navara,2.3D Double Cab 4x4 SE,NEW,N/A,N/A,Orange,Black,Orange,4,Diesel,Bakkie Double Cab,N/A,2.3 l,Manual
3,https://www.namauto.com/cars/9603671-toyota-hilux-4.0-v6-raider-4-x4/,"N$ 535,000 ",Toyota,Hilux,4.0 V6 RAIDER 4X4,USED,1,N/A,White,Grey,White,4,Petrol,Bakkie Double Cab,"37,872 km",4 l,Automatic
4,https://www.namauto.com/cars/10429443-volkswagen-tiguan-allspace-1.4-tsi-comfortline-dsg-110-kw/,"N$ 537,000 ",Volkswagen,Tiguan Allspace,1.4 TSI COMFORTLINE DSG (110KW),NEW,N/A,N/A,Grey,N/A,N/A,5,Petrol,SUV,15 km,1.4 l,Automatic
5,https://www.namauto.com/cars/8326555-mercedes-benz-gla-250-4-matic/,"N$ 539,900 ",Mercedes-Benz,GLA,250 4MATIC,CERTIFIEDP,1,N/A,Brown,Black,Brown,5,Petrol,Hatchback,"41,000 km",2 l,Automatic
6,https://www.namauto.com/cars/7400944-lexus-is-200/,"N$ 540,000 ",Lexus,IS,200,DEMO,N/A,N/A,Silver,Black,Silver,4,N/A,Sedan,97 km,2 l,Automatic
7,https://www.namauto.com/cars/10134982-hyundai-h-1-gls-2.4-cvvt-wagon/,"N$ 540,000 ",Hyundai,H-1,GLS 2.4 CVVT WAGON,NEW,N/A,N/A,White,N/A,white,5,Petrol,MINIBUS,1 km,2.4 l,Manual
8,https://www.namauto.com/cars/7006554-toyota-quantum-2.5-d-4-d-14-seat/,"N$ 541,500 ",Toyota,QUANTUM,2.5 D-4D 14 SEAT,NEW,N/A,N/A,White,Black,Ivory WHite,4,Diesel,MPV,10 km,2.5 l,Manual
9,https://www.namauto.com/cars/10429423-toyota-fortuner-2.4-gd-6-4-x4-a-t/,"N$ 542,400 ",Toyota,Fortuner,2.4GD-6 4X4 A/T,NEW,N/A,N/A,Grey,Black,Grey,5,Diesel,SUV,10 km,2.4 l,Automatic
10,https://www.namauto.com/cars/7136941-toyota-rav4-2.5-vx-a-t-awd/,"N$ 545,100 ",Toyota,RAV4,2.5 VX A/T AWD,NEW,N/A,8.5 KPL,Grey,Black,Grey,5,Petrol,SUV,10 km,2.5 l,Automatic
11,https://www.namauto.com/cars/7674917-toyota-rav4-2.5-vx-a-t-awd/,"N$ 545,100 ",Toyota,RAV4,2.5 VX A/T AWD,NEW,N/A,N/A,White,Black,White,5,Petrol,SUV,10 km,2.5 l,Automatic
12,https://www.namauto.com/cars/8246851-mercedes-benz-m-class-ml500-be/,"N$ 547,900 ",MERCEDES BENZ,M Class,ML500 BE,PREOWNED,1,N/A,Black,Black,Black,5,Petrol,SUV,"95,000 km",4.7 l,Automatic
13,https://www.namauto.com/cars/7079476-toyota-hilux-2.8-gd-6-rb-raider/,POA ,Toyota,Hilux,2.8 GD-6 RB RAIDER,NEW,N/A,N/A,Black,Black,Attitude Black,4,Diesel,Bakkie Double Cab,20 km,2.8 l,Manual
14,https://www.namauto.com/cars/10355005-mercedes-amg-gla-gla-45-amg-4-matic/,"N$ 549,900 ",Mercedes-AMG,GLA,GLA 45 AMG 4MATIC,1000123,1,N/A,White,BLACK,White,5,Petrol,Hatchback,"42,000 km",2 l,Automatic
15,https://www.namauto.com/cars/10291423-volkswagen-kombi-t6-2.0-bitdi-trendline-plus-dsg-132-kw/,POA ,Volkswagen,KOMBI,T6  2.0 BITDI TRENDLINE PLUS DSG (132KW),NEW,N/A,N/A,White,Grey,White,5,Diesel,MPV,10 km,2 l,Automatic
16,https://www.namauto.com/cars/7071865-toyota-hilux-2.8-gd-6-raider-4-x4-p-u-e-cab/,"N$ 550,200 ",Toyota,Hilux,2.8 GD-6 RAIDER 4X4 P/U E/CAB,NEW,N/A,N/A,Blue,Black,Cosmic Blue,2,Diesel,Bakkie King Cab,10 km,2.8 l,Manual
17,https://www.namauto.com/cars/10396550-volkswagen-golf-vii-gti-2.0-tsi-dsg/,POA ,Volkswagen,Golf,VII GTi 2.0 TSI DSG,NEW,N/A,N/A,Red,N/A,N/A,5,Petrol,Hatchback,15 km,2 l,Automatic
18,https://www.namauto.com/cars/7079478-toyota-hilux-2.8-gd-6-rb-raider/,POA ,Toyota,Hilux,2.8 GD-6 RB RAIDER,NEW,N/A,N/A,Black,Black,Attitude Black,4,Diesel,Bakkie Double Cab,10 km,2.8 l,Automatic
19,https://www.namauto.com/cars/10417216-volkswagen-tiguan-2.0-tdi-comfortline-4-mot-dsg/,"N$ 568,000 ",Volkswagen,Tiguan,2.0 TDI COMFORTLINE 4/MOT DSG,NEW,N/A,N/A,Grey,N/A,N/A,5,Diesel,SUV,15 km,2 l,Automatic
20,https://www.namauto.com/cars/9544148-mercedes-benz-gla-250-amg-4-matic/,"N$ 569,900 ",MERCEDES BENZ,GLA,250 AMG 4MATIC,CERTIFIEDP,1,N/A,White,N/A,White,5,Petrol,SUV,"17,000 km",2 l,Automatic
21,https://www.namauto.com/cars/9840091-mercedes-benz-glc-250d/,"N$ 569,995 ",MERCEDES BENZ,GLC,250d,USED,1,N/A,White,Black,White,5,Diesel,SUV,"66,233 km",2.1 l,Automatic
22,https://www.namauto.com/cars/8898753-ford-ranger-3.2-tdci-wildtrak-4-x4-automatic/,"N$ 570,000 ",Ford,Ranger,3.2TDCi WILDTRAK 4X4 AUTOMATIC,USED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"36,589 km",3.2 l,Automatic
23,https://www.namauto.com/cars/10117824-renault-megane-iv-rs-280-cup-5-dr/,"N$ 571,936 ",Renault,Megane,IV RS 280 CUP (5DR),NEW,N/A,N/A,Orange,Black and Red,orange,5,Petrol,Hatchback,N/A,1.8 l,Manual
0,https://www.namauto.com/cars/10115562-renault-megane-iv-rs-280-edc-lux/,"N$ 572,567 ",Renault,Megane,IV RS 280 EDC LUX,NEW,N/A,N/A,Orange,Black and Red,orange,5,Petrol,Hatchback,N/A,1.8 l,Automatic
1,https://www.namauto.com/cars/8990560-bmw-x5-x-drive30d-activity-e70-sav/,"N$ 573,000 ",BMW,X5,xDRIVE30d ACTIVITY (E70) SAV,101998,1,N/A,White,Black,Alpine-White,5,Diesel,SUV,"92,900 km",3 l,Automatic
2,https://www.namauto.com/cars/8233666-mercedes-benz-m-class-ml400-4-matic/,"N$ 574,900 ",MERCEDES BENZ,M Class,ML400 4MATIC,PREOWNED,1,N/A,White,Black,White,5,Petrol,SUV,"74,500 km",3 l,Automatic
3,https://www.namauto.com/cars/7578432-toyota-land-cruiser-79-4.0-v6/,POA ,Toyota,Land Cruiser 79,4.0 V6,NEW,N/A,N/A,Beige,Grey,Sand Beige,2,Petrol,Bakkie Single Cab,10 km,4 l,Manual
4,https://www.namauto.com/cars/7136962-toyota-rav4-2.2-d-vx-at/,POA ,Toyota,RAV4,2.2D VX AT,NEW,N/A,6.5 KPL,Red,Beige,Red,5,Diesel,SUV,10 km,2.2 l,Automatic
5,https://www.namauto.com/cars/7312027-nissan-navara-2.3-d-double-cab-4x4-le/,"N$ 581,068 ",Nissan,Navara,2.3D double cab 4x4 LE,NEW,N/A,N/A,Orange,Black,Orange,4,Diesel,Bakkie Double Cab,N/A,2.3 l,Manual
6,https://www.namauto.com/cars/9082460-bmw-x4-x-drive30d-sav/,"N$ 584,000 ",BMW,X4,xDRIVE30d SAV,102010,1,N/A,Grey,Cream,Charcoal,5,Diesel,SUV,"72,000 km",3 l,Automatic
7,https://www.namauto.com/cars/10456392-volkswagen-tiguan-2.0-tdi-comfortline-4-mot-dsg/,"N$ 584,276 ",Volkswagen,Tiguan,2.0 TDI COMFORTLINE 4/MOT DSG,NEW,N/A,N/A,Red,black,silver,5,Diesel,SUV,20 km,2 l,Automatic
8,https://www.namauto.com/cars/9465187-audi-q2-2.0-tdi-sport-stronic/,"N$ 585,508 ",Audi,Q2,2.0 TDI SPORT STRONIC,NEW,N/A,N/A,White,Rock - Grey,Ibis - White,5,Diesel,cross-over,40 km,2 l,Automatic
9,https://www.namauto.com/cars/9708272-audi-a4-2.0-t-fsi-stronic-b9/,"N$ 587,841 ",Audi,A4,2.0T FSI STRONIC (B9),NEW,N/A,N/A,White,Black Titanium,Glacier - White,4,Petrol,Sedan,20 km,2 l,Automatic
10,https://www.namauto.com/cars/10430249-lexus-lx-570/,"N$ 589,900 ",Lexus,LX,570,10UCA37392,1,N/A,White,N/A,white,5,Petrol,SUV,"123,000 km",5.7 l,Automatic
11,https://www.namauto.com/cars/7311440-ford-everest-3.2-ltd-4-x4/,"N$ 590,000 ",Ford,EVEREST,3.2 LTD 4X4,USED,N/A,N/A,White,Dark Grey,White,5,Diesel,SUV,"72,000 km",3.2 l,Automatic
12,https://www.namauto.com/cars/10417253-volkswagen-tiguan-2.0-tsi-highline-4-mot-dsg/,"N$ 592,000 ",Volkswagen,Tiguan,2.0 TSI HIGHLINE 4MOT DSG,NEW,N/A,N/A,Grey,N/A,N/A,5,Petrol,SUV,15 km,2 l,Automatic
13,https://www.namauto.com/cars/9465243-audi-q3-2.0-tdi-stronic/,"N$ 592,449 ",Audi,Q3,2.0 TDI STRONIC,NEW,N/A,N/A,White,Black / Lunar - Silver,Glacier - White,5,Diesel,SUV,20 km,2 l,Automatic
